Pod Name,Container Name,Timestamp,CPU Usage (millicores),Memory Usage (bytes)
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:01:03,38.799,1049724Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:01:03,26.288,668424Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:01:03,34.975,1535528Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:01:03,111.591,598796Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:01:05,34.170,564832Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:01:06,38.799,1049724Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:01:06,26.288,668424Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:01:06,34.975,1535528Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:01:06,111.591,598796Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:01:08,34.170,564832Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:01:08,38.799,1049724Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:01:09,26.288,668424Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:01:09,34.975,1535528Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:01:09,111.591,598796Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:01:11,42.060,564916Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:01:11,42.004,1050348Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:01:12,27.980,668660Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:01:12,36.176,1539012Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:01:12,47.509,599280Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:01:14,42.060,564916Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:01:14,42.004,1050348Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:01:14,27.980,668660Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:01:15,36.176,1539012Ki
oai-smf10-58bb99fd8-f8mkm,proxy,2024-06-07 13:01:15,47.509,599280Ki
oai-udr10-5d4764fddb-pvn6s,proxy,2024-06-07 13:01:17,42.060,564916Ki
oai-udm10-9b674b8d5-tvnr5,proxy,2024-06-07 13:01:17,42.004,1050348Ki
oai-ausf10-6ccbff8f8d-z6s98,proxy,2024-06-07 13:01:17,27.980,668660Ki
oai-amf10-5c49dfb85b-qzg5h,proxy,2024-06-07 13:01:18,36.176,1539012Ki
